model_pair,draft_model,benchmark,run,item_id,correct,construct,analysis_source
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_213,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_214,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_215,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_216,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_217,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_218,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_219,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_220,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_221,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_222,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_223,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_224,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_225,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_226,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_227,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_228,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_229,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_230,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_231,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_232,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_233,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_234,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_235,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_236,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_237,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_238,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_239,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_240,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_241,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_242,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_243,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_244,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_245,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_246,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_247,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_248,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_249,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_250,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_251,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_252,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_253,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_254,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_255,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_256,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_257,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_258,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_259,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_260,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_261,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_262,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_263,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_264,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_265,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_266,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_267,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_268,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_269,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_270,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_271,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_272,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_273,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_274,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_275,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_276,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_277,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_278,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_279,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_280,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_281,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_282,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_283,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_284,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_285,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_286,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_287,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_288,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_289,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_290,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_291,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_292,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_293,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_294,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_295,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_296,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_297,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_298,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_299,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_300,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_301,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_302,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_303,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_304,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_305,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_306,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_307,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_308,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_309,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_310,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_311,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_312,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_313,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_314,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_315,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_316,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_317,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_318,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_319,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_320,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_321,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_322,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_323,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_324,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_325,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_326,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_327,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_328,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_329,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_330,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_331,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_332,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_333,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_334,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_335,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_336,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_337,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_338,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_339,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_340,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_341,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_342,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_343,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_344,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_345,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_346,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_347,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_348,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_349,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_350,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_351,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_352,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_353,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_354,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_355,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_356,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_357,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_358,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_359,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_360,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_361,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_362,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_363,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_364,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_365,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_366,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_367,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_368,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_369,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_370,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_371,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_372,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_373,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_374,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_375,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_376,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_377,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_378,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_379,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_380,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_381,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_382,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_383,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_384,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_385,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_386,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_387,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_388,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_389,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_390,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_391,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_392,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_393,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_394,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_395,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_396,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_397,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_398,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_399,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_400,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_401,1,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_402,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_403,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_404,0,commonsense_reasoning,observed_full
Llama-3.2-1B→Llama-3.1-8B,meta-llama/Llama-3.2-1B,hellaswag,0,hellaswag_405,1,commonsense_reasoning,observed_full
