model_pair,benchmark,condition,cond_type,item_id,source_item_id,baseline_correct,condition_correct,score_flip,token_changed,token_change_no_score_flip,accept_rate,temperature,construct
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_458,mmlu_458,0,1,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_459,mmlu_459,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_460,mmlu_460,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_461,mmlu_461,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_462,mmlu_462,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_463,mmlu_463,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_464,mmlu_464,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_465,mmlu_465,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_466,mmlu_466,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_467,mmlu_467,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_468,mmlu_468,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_469,mmlu_469,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_470,mmlu_470,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_471,mmlu_471,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_472,mmlu_472,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_473,mmlu_473,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_474,mmlu_474,0,1,1,1,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_475,mmlu_475,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_476,mmlu_476,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_477,mmlu_477,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_478,mmlu_478,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_479,mmlu_479,0,1,1,1,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_480,mmlu_480,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_481,mmlu_481,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_482,mmlu_482,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_483,mmlu_483,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_484,mmlu_484,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_485,mmlu_485,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_486,mmlu_486,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_487,mmlu_487,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_488,mmlu_488,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_489,mmlu_489,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_490,mmlu_490,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_491,mmlu_491,0,1,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_492,mmlu_492,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_493,mmlu_493,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_494,mmlu_494,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_495,mmlu_495,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_496,mmlu_496,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_497,mmlu_497,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_498,mmlu_498,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_080,spec,mmlu_499,mmlu_499,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_0,mmlu_0,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_1,mmlu_1,0,0,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_2,mmlu_2,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_3,mmlu_3,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_4,mmlu_4,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_5,mmlu_5,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_6,mmlu_6,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_7,mmlu_7,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_8,mmlu_8,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_9,mmlu_9,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_10,mmlu_10,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_11,mmlu_11,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_12,mmlu_12,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_13,mmlu_13,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_14,mmlu_14,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_15,mmlu_15,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_16,mmlu_16,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_17,mmlu_17,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_18,mmlu_18,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_19,mmlu_19,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_20,mmlu_20,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_21,mmlu_21,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_22,mmlu_22,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_23,mmlu_23,0,1,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_24,mmlu_24,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_25,mmlu_25,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_26,mmlu_26,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_27,mmlu_27,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_28,mmlu_28,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_29,mmlu_29,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_30,mmlu_30,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_31,mmlu_31,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_32,mmlu_32,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_33,mmlu_33,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_34,mmlu_34,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_35,mmlu_35,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_36,mmlu_36,0,1,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_37,mmlu_37,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_38,mmlu_38,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_39,mmlu_39,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_40,mmlu_40,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_41,mmlu_41,0,0,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_42,mmlu_42,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_43,mmlu_43,0,1,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_44,mmlu_44,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_45,mmlu_45,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_46,mmlu_46,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_47,mmlu_47,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_48,mmlu_48,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_49,mmlu_49,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_50,mmlu_50,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_51,mmlu_51,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_52,mmlu_52,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_53,mmlu_53,0,0,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_54,mmlu_54,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_55,mmlu_55,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_56,mmlu_56,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_57,mmlu_57,0,0,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_58,mmlu_58,0,0,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_59,mmlu_59,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_60,mmlu_60,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_61,mmlu_61,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_62,mmlu_62,0,1,1,1,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_63,mmlu_63,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_64,mmlu_64,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_65,mmlu_65,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_66,mmlu_66,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_67,mmlu_67,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_68,mmlu_68,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_69,mmlu_69,0,0,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_70,mmlu_70,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_71,mmlu_71,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_72,mmlu_72,0,0,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_73,mmlu_73,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_74,mmlu_74,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_75,mmlu_75,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_76,mmlu_76,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_77,mmlu_77,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_78,mmlu_78,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_79,mmlu_79,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_80,mmlu_80,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_81,mmlu_81,0,0,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_82,mmlu_82,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_83,mmlu_83,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_84,mmlu_84,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_85,mmlu_85,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_86,mmlu_86,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_87,mmlu_87,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_88,mmlu_88,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_89,mmlu_89,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_90,mmlu_90,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_91,mmlu_91,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_92,mmlu_92,0,1,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_93,mmlu_93,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_94,mmlu_94,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_95,mmlu_95,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_96,mmlu_96,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_97,mmlu_97,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_98,mmlu_98,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_99,mmlu_99,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_100,mmlu_100,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_101,mmlu_101,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_102,mmlu_102,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_103,mmlu_103,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_104,mmlu_104,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_105,mmlu_105,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_106,mmlu_106,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_107,mmlu_107,0,1,1,1,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_108,mmlu_108,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_109,mmlu_109,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_110,mmlu_110,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_111,mmlu_111,1,0,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_112,mmlu_112,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_113,mmlu_113,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_114,mmlu_114,0,0,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_115,mmlu_115,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_116,mmlu_116,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_117,mmlu_117,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_118,mmlu_118,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_119,mmlu_119,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_120,mmlu_120,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_121,mmlu_121,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_122,mmlu_122,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_123,mmlu_123,0,0,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_124,mmlu_124,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_125,mmlu_125,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_126,mmlu_126,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_127,mmlu_127,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_128,mmlu_128,0,0,0,1,1,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_129,mmlu_129,0,1,1,1,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_130,mmlu_130,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_131,mmlu_131,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_132,mmlu_132,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_133,mmlu_133,1,1,0,0,0,1.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_134,mmlu_134,1,1,0,0,0,0.0,0.7,knowledge_reasoning
Qwen2.5-0.5B→Qwen2.5-7B,mmlu,C_090,spec,mmlu_135,mmlu_135,1,1,0,0,0,1.0,0.7,knowledge_reasoning
