model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature,source_item_id
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_259,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_259
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_260,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_260
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_261,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_261
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_262,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_262
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_263,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_263
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_264,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_264
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_265,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_265
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_266,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_266
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_267,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_267
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_268,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_268
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_269,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_269
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_270,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_270
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_271,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_271
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_272,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_272
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_273,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_273
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_274,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_274
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_275,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_275
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_276,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_276
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_277,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_277
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_278,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_278
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_279,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_279
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_280,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_280
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_281,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_281
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_282,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_282
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_283,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_283
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_284,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_284
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_285,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_285
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_286,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_286
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_287,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_287
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_288,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_288
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_289,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_289
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_290,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_290
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_291,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_291
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_292,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_292
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_293,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_293
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_294,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_294
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_295,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_295
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_296,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_296
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_297,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_297
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_298,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_298
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_299,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_299
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_300,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_300
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_301,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_301
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_302,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_302
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_303,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_303
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_304,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_304
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_305,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_305
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_306,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_306
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_307,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_307
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_308,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_308
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_309,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_309
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_310,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_310
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_311,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_311
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_312,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_312
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_313,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_313
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_314,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_314
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_315,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_315
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_316,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_316
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_317,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_317
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_318,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_318
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_319,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_319
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_320,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_320
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_321,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_321
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_322,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_322
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_323,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_323
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_324,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_324
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_325,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_325
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_326,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_326
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_327,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_327
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_328,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_328
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_329,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_329
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_330,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_330
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_331,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_331
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_332,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_332
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_333,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_333
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_334,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_334
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_335,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_335
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_336,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_336
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_337,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_337
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_338,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_338
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_339,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_339
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_340,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_340
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_341,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_341
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_342,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_342
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_343,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_343
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_344,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_344
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_345,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_345
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_346,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_346
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_347,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_347
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_348,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_348
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_349,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_349
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_350,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_350
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_351,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_351
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_352,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_352
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_353,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_353
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_354,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_354
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_355,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_355
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_356,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_356
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_357,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_357
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_358,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_358
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_359,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_359
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_360,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_360
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_361,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_361
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_362,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_362
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_363,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_363
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_364,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_364
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_365,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_365
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_366,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_366
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_367,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_367
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_368,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_368
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_369,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_369
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_370,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_370
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_371,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_371
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_372,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_372
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_373,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_373
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_374,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_374
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_375,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_375
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_376,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_376
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_377,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_377
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_378,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_378
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_379,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_379
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_380,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_380
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_381,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_381
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_382,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_382
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_383,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_383
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_384,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_384
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_385,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_385
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_386,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_386
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_387,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_387
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_388,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_388
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_389,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_389
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_390,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_390
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_391,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_391
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_392,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_392
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_393,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_393
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_394,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_394
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_395,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_395
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_396,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_396
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_397,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_397
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_398,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_398
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_399,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_399
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_400,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_400
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_401,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_401
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_402,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_402
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_403,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_403
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_404,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_404
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_405,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_405
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_406,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_406
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_407,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_407
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_408,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_408
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_409,0,2290,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_409
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_410,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_410
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_411,1,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_411
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_412,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_412
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_413,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_413
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_414,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_414
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_415,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_415
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_416,0,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_416
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_417,0,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_417
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_418,0,362,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_418
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_419,1,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_419
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_420,1,426,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_420
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_421,0,423,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_421
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_422,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_422
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_100,temp,0,hellaswag_423,1,356,1,1.0,commonsense_reasoning,observed_full_500,1.0,hellaswag_423
