model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_408,0,221,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_409,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_410,0,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_411,0,806,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_412,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_413,1,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_414,1,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_415,0,19,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_416,0,24,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_417,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_418,0,2318,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_419,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_420,1,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_421,0,1238,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_422,0,23,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_423,0,18,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_424,0,605,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_425,0,868,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_426,1,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_427,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_428,1,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_429,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_430,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_431,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_432,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_433,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_434,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_435,1,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_436,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_437,0,717,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_438,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_439,1,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_440,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_441,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_442,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_443,1,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_444,1,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_445,0,510,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_446,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_447,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_448,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_449,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_450,1,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_451,0,21,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_452,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_453,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_454,1,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_455,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_456,1,15,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_457,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_458,0,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_459,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_460,0,845,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_461,0,966,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_462,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_463,0,19,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_464,0,510,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_465,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_466,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_467,0,914,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_468,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_469,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_470,1,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_471,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_472,0,21,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_473,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_474,0,197,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_475,0,1313,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_476,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_477,1,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_478,0,23,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_479,0,63727,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_480,0,18,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_481,0,510,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_482,0,20,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_483,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_484,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_485,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_486,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_487,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_488,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_489,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_490,0,19,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_491,0,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_492,1,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_493,0,605,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_494,0,1591,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_495,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_496,0,6967,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_497,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_498,0,1032,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,0,hellaswag_499,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_0,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_1,0,374,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_2,0,4728,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_3,1,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_4,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_5,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_6,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_7,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_8,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_9,0,6967,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_10,0,39897,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_11,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_12,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_13,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_14,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_15,0,1591,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_16,1,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_17,1,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_18,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_19,0,845,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_20,1,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_21,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_22,0,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_23,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_24,1,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_25,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_26,0,18,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_27,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_28,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_29,0,18,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_30,0,3843,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_31,0,1238,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_32,1,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_33,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_34,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_35,0,3174,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_36,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_37,0,1135,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_38,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_39,0,23,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_40,0,4645,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_41,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_42,0,1399,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_43,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_44,0,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_45,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_46,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_47,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_48,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_49,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_50,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_51,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_52,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_53,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_54,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_55,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_56,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_57,1,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_58,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_59,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_60,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_61,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_62,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_63,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_64,1,18,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_65,0,23,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_66,1,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_67,0,19,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_68,0,17,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_69,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_70,0,1238,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_71,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_72,1,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_73,0,15,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_74,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_75,0,605,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_76,0,21,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_77,0,4194,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_78,0,21,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_79,0,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_80,0,605,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_81,0,679,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_82,0,16,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_83,0,717,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_84,0,16,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_85,0,2075,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_86,0,19,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_87,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_88,0,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_89,0,17,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_90,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_91,0,22,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_92,0,605,1,0.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_93,0,108693,1,1.0,commonsense_reasoning,observed_full,0.7
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_070,spec,0,hellaswag_94,0,4194,1,0.0,commonsense_reasoning,observed_full,0.7
